name,description,price,rating,category,marketplace
APPLE iPhone 13 5G (Green 128 GB),['128 GB ROM' '15.49 cm (6.1 inch) Super Retina XDR Display' '12MP + 12MP | 12MP Front Camera' 'A15 Bionic Chip Processor' 'Brand Warranty for 1 Year'],62999,4.7,mobiles,flipkart
vivo T1 44W (Ice Dawn 128 GB),['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.36 cm (6.44 inch) Full HD+ AMOLED Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Handset and 6 Months Accessories'],14499,4.5,mobiles,flipkart
vivo T1 44W (Starry Sky 128 GB),['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.36 cm (6.44 inch) Full HD+ AMOLED Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Handset and 6 Months Accessories'],14499,4.5,mobiles,flipkart
vivo T1 44W (Midnight Galaxy 128 GB),['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.36 cm (6.44 inch) Full HD+ AMOLED Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Handset and 6 Months Accessories'],14499,4.5,mobiles,flipkart
vivo T1X (Space Blue 128 GB),['4 GB RAM | 128 GB ROM' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP | 8MP Front Camera' '5000 mAh Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year on Handset and 6 Months on Accessories'],12999,4.5,mobiles,flipkart
vivo T1X (Gravity Black 128 GB),['4 GB RAM | 128 GB ROM' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP | 8MP Front Camera' '5000 mAh Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year on Handset and 6 Months on Accessories'],12999,4.5,mobiles,flipkart
realme 9 (Stargaze White 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 256 GB' '16.26 cm (6.4 inch) Full HD+ AMOLED Display' '108MP + 8MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Ion Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],14999,4.4,mobiles,flipkart
OPPO K10 (Blue Flame 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.74 cm (6.59 inch) Full HD+ Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Ion Battery' 'Qualcomm Snapdragon 680 Processor' '33W SUPERVOOC Charger | Dual Speaker | Super Adaptive Refresh Rate' 'AI Photo Suite | OPPO Glow Design with Dirt and Scratch Resistant' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],14990,4.4,mobiles,flipkart
vivo T1 44W (Midnight Galaxy 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.36 cm (6.44 inch) Full HD+ AMOLED Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Handset and 6 Months Accessories'],15999,4.4,mobiles,flipkart
vivo T1X (Space Blue 128 GB),['6 GB RAM | 128 GB ROM' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP | 8MP Front Camera' '5000 mAh Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year on Handset and 6 Months on Accessories'],14999,4.4,mobiles,flipkart
Infinix Hot 12 (Turquoise Cyan 64 GB),['4 GB RAM | 64 GB ROM' '17.32 cm (6.82 inch) HD+ Display' '50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera' '6000 mAh Lithium-ion Polymer Battery' 'Meditek Helio G37 Processor' '1 Year on Handset and 6 Months on Accessories'],8599,4.2,mobiles,flipkart
Infinix Hot 12 (7° Purple 64 GB),['4 GB RAM | 64 GB ROM' '17.32 cm (6.82 inch) HD+ Display' '50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera' '6000 mAh Lithium-ion Polymer Battery' 'Meditek Helio G37 Processor' '1 Year on Handset and 6 Months on Accessories'],8599,4.2,mobiles,flipkart
Infinix Hot 12 (Exploratory Blue 64 GB),['4 GB RAM | 64 GB ROM' '17.32 cm (6.82 inch) HD+ Display' '50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera' '6000 mAh Lithium-ion Polymer Battery' 'Meditek Helio G37 Processor' '1 Year on Handset and 6 Months on Accessories'],8599,4.2,mobiles,flipkart
POCO M4 Pro 5G (Cool Blue 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + 8MP | 16MP Front Camera' '5000 mAh Lithium-ion Polymer Battery' 'Mediatek Dimensity 810 Processor' 'One Year for Handset 6 Months for Accessories'],12999,4.3,mobiles,flipkart
realme C33 (Sandy Gold 32 GB),['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '50MP + 0.3MP | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc T612 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],8999,4.4,mobiles,flipkart
realme C33 (Night Sea 32 GB),['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '50MP + 0.3MP | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc T612 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],8999,4.4,mobiles,flipkart
I Kall K25,['32 MB RAM | 32 MB ROM' '6.1 cm (2.4 inch) Display' '0.3MP Rear Camera' '2500 mAh Battery' 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'],1242,3.3,mobiles,flipkart
realme C33 (Aqua Blue 32 GB),['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '50MP + 0.3MP | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc T612 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],8999,4.4,mobiles,flipkart
SAMSUNG Galaxy F23 5G (Copper Blush 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + 8MP + 2MP | 8MP Front Camera' '5000 mAh Lithium Ion Battery' 'Qualcomm Snapdragon 750G Processor' '1 Year Warranty Provided by the Manufacturer from Date of Purchase'],16999,4.3,mobiles,flipkart
realme 9i (Prism Black 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium ion Battery' 'Qualcomm Snapdragon 680 (SM6225) Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories'],13499,4.5,mobiles,flipkart
APPLE iPhone 12 Mini 5G (White 64 GB),['64 GB ROM' '13.72 cm (5.4 inch) Super Retina XDR Display' '12MP + 12MP | 12MP Front Camera' 'A14 Bionic Chip with Next Generation Neural Engine Processor' 'Ceramic Shield' 'Industry-leading IP68 Water Resistance' 'All Screen OLED Display' '12MP TrueDepth Front Camera with Night Mode 4K Dolby Vision HDR Recording' 'Brand Warranty for 1 Year'],37999,4.5,mobiles,flipkart
SAMSUNG Galaxy F22 (Denim Blue 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.26 cm (6.4 inch) HD+ Display' '48MP + 8MP + 2MP + 2MP | 13MP Front Camera' '6000 mAh Lithium-ion Battery' 'MediaTek Helio G80 Processor' '1 Year Warranty Provided by the Manufacturer from Date of Purchase'],13499,4.3,mobiles,flipkart
APPLE iPhone 11 (White 128 GB),['128 GB ROM' '15.49 cm (6.1 inch) Liquid Retina HD Display' '12MP + 12MP | 12MP Front Camera' 'A13 Bionic Chip Processor' 'Brand Warranty of 1 Year'],45999,4.6,mobiles,flipkart
vivo T1 44W (Starry Sky 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.36 cm (6.44 inch) Full HD+ AMOLED Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Handset and 6 Months Accessories'],15999,4.4,mobiles,flipkart
OPPO F19 Pro+ 5G (Fluid Black 128 GB),['8 GB RAM | 128 GB ROM | Expandable Upto 256 GB' '16.33 cm (6.43 inch) Full HD+ Display' '48MP + 8MP + 2MP + 2MP | 16MP Front Camera' '4310 mAh Lithium-ion Polymer Battery' 'MediaTek Dimensity 800U Processor' 'Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories'],19990,4.3,mobiles,flipkart
realme C35 (Glowing Black 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + 2MP + 0.3MP | 8MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Unisoc Tiger T616 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],11999,4.4,mobiles,flipkart
OPPO F19 Pro+ 5G (Space Silver 128 GB),['8 GB RAM | 128 GB ROM | Expandable Upto 256 GB' '16.33 cm (6.43 inch) Full HD+ Display' '48MP + 8MP + 2MP + 2MP | 16MP Front Camera' '4310 mAh Lithium-ion Polymer Battery' 'MediaTek Dimensity 800U Processor' 'Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories'],19990,4.3,mobiles,flipkart
vivo T1 5G (Rainbow Fantasy 128 GB),['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Turbo Processor Snapdragon 695 Processor' '1 Year Handset and 6 Months Accessories'],15990,4.3,mobiles,flipkart
vivo T1 5G (Rainbow Fantasy 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 695 Processor' '1 Year Handset and 6 Months Accessories'],16990,4.4,mobiles,flipkart
POCO M4 Pro 5G (Power Black 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + 8MP | 16MP Front Camera' '5000 mAh Lithium-ion Polymer Battery' 'Mediatek Dimensity 810 Processor' 'One Year for Handset 6 Months for Accessories'],12999,4.3,mobiles,flipkart
realme C30s (Stripe Blue 32 GB),['2 GB RAM | 32 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '8MP Rear Camera | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc SC9863A/ Unisoc SC9863A1 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],6499,4.5,mobiles,flipkart
Infinix Hot 12 (Polar Black 64 GB),['4 GB RAM | 64 GB ROM' '17.32 cm (6.82 inch) HD+ Display' '50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera' '6000 mAh Lithium-ion Polymer Battery' 'Meditek Helio G37 Processor' '1 Year on Handset and 6 Months on Accessories'],8599,4.2,mobiles,flipkart
realme C33 (Sandy Gold 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '50MP + 0.3MP | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc T612 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],9999,4.5,mobiles,flipkart
realme C33 (Night Sea 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '50MP + 0.3MP | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc T612 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],9999,4.5,mobiles,flipkart
realme C33 (Aqua Blue 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '50MP + 0.3MP | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc T612 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],9999,4.5,mobiles,flipkart
REDMI Note 11 SE (Bifrost Blue 64 GB),['6 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '16.33 cm (6.43 inch) Full HD+ Display' '64MP + 8MP + 2MP + 2MP | 13MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Helio G95 Octa Core Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories'],11499,4.3,mobiles,flipkart
MOTOROLA G51 5G (Indigo Blue 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '17.27 cm (6.8 inch) Full HD+ Display' '50MP + 8MP + 2MP | 13MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Qualcomm Snapdragon 480 Pro Processor' '1 Year on Handset and 6 Months on Accessories'],12999,4.1,mobiles,flipkart
Nokia 105 SS,['32 MB RAM | 32 MB ROM' '4.5 cm (1.77 inch) QVGA Display' '0MP Front Camera' '800 mAh Lithium Ion Battery' 'SC6531E Processor' '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase'],1299,4.2,mobiles,flipkart
MOTOROLA g72 (Polar Blue 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.64 cm (6.55 inch) Full HD+ Display' '108MP + 8MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Mediatek Helio G99 Processor' '1 Year on Handset and 6 Months on Accessories'],14999,4.0,mobiles,flipkart
vivo T1 5G (Starlight Black 128 GB),['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 695 Processor' '1 Year Handset and 6 Months Accessories'],15990,4.3,mobiles,flipkart
Infinix HOT 12 Play (Racing Black 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 256 GB' '17.32 cm (6.82 inch) HD+ Display' '13MP + Depth Lens | 8MP Front Camera' '6000 mAh Li-ion Polymer Battery' 'Unisoc T610 Processor' '1 Year on Handset And 6 Months on Accessories'],8499,4.3,mobiles,flipkart
Infinix HOT 12 Play (Champagne Gold 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 256 GB' '17.32 cm (6.82 inch) HD+ Display' '13MP + Depth Lens | 8MP Front Camera' '6000 mAh Li-ion Polymer Battery' 'Unisoc T610 Processor' '1 Year on Handset And 6 Months on Accessories'],8499,4.3,mobiles,flipkart
Infinix HOT 12 Play (Daylight Green 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 256 GB' '17.32 cm (6.82 inch) HD+ Display' '13MP + Depth Lens | 8MP Front Camera' '6000 mAh Li-ion Polymer Battery' 'Unisoc T610 Processor' '1 Year on Handset And 6 Months on Accessories'],8499,4.3,mobiles,flipkart
APPLE iPhone 12 Mini 5G (Black 128 GB),['128 GB ROM' '13.72 cm (5.4 inch) Super Retina XDR Display' '12MP + 12MP | 12MP Front Camera' 'A14 Bionic Chip with Next Generation Neural Engine Processor' 'Ceramic Shield' 'Industry-leading IP68 Water Resistance' 'All Screen OLED Display' '12MP TrueDepth Front Camera with Night Mode 4K Dolby Vision HDR Recording' 'Brand Warranty for 1 Year'],43999,4.5,mobiles,flipkart
APPLE iPhone 11 (Black 128 GB),['128 GB ROM' '15.49 cm (6.1 inch) Liquid Retina HD Display' '12MP + 12MP | 12MP Front Camera' 'A13 Bionic Chip Processor' 'Brand Warranty of 1 Year'],45999,4.6,mobiles,flipkart
REDMI Note 11 SE (Space Black 64 GB),['6 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '16.33 cm (6.43 inch) Full HD+ Display' '64MP + 8MP + 2MP + 2MP | 13MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Helio G95 Octa Core Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories'],11499,4.3,mobiles,flipkart
realme C30s (Stripe Black 32 GB),['2 GB RAM | 32 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) HD+ Display' '8MP Rear Camera | 5MP Front Camera' '5000 mAh Lithium Ion Battery' 'Unisoc SC9863A/ Unisoc SC9863A1 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories'],6499,4.5,mobiles,flipkart
POCO M4 Pro 5G (Power Black 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + 8MP | 16MP Front Camera' '5000 mAh Lithium-ion Polymer Battery' 'Mediatek Dimensity 810 Processor' 'One Year for Handset 6 Months for Accessories'],14999,4.2,mobiles,flipkart
realme 9 5G (Meteor Black 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) Full HD+ Display' '48MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Dimensity 810 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],14999,4.5,mobiles,flipkart
realme 9 5G (Supersonic Blue 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) Full HD+ Display' '48MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Dimensity 810 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],14999,4.5,mobiles,flipkart
realme 9 5G (Stargaze White 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) Full HD+ Display' '48MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Dimensity 810 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],16499,4.4,mobiles,flipkart
REDMI Note 11 SE (Thunder Purple 64 GB),['6 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '16.33 cm (6.43 inch) Full HD+ Display' '64MP + 8MP + 2MP + 2MP | 13MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Helio G95 Octa Core Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories'],11499,4.3,mobiles,flipkart
REDMI 9 Activ (Coral Green 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '16.59 cm (6.53 inch) HD+ Display' '13MP + 2MP | 5MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Helio G35 Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories'],8388,4.2,mobiles,flipkart
POCO X4 Pro 5G (Yellow 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.94 cm (6.67 inch) Full HD+ Super AMOLED Display' '64MP + 8MP + 2MP | 16MP Front Camera' '5000 mAh Lithium-ion Polymer Battery' 'Qualcomm Snapdragon 695 5G Processor' 'One Year for Handset 6 Months for Accessories'],16999,4.2,mobiles,flipkart
Infinix Note 12 (Jewel Blue 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '17.02 cm (6.7 inch) Full HD+ AMOLED Display' '50MP + 2MP Depth + AI Lens | 16MP Front Camera' '5000 mAh Li-ion Polymer Battery' 'MediaTek Helio G88 Processor' '1 Year on Handset and 6 Months on Accessories'],9999,4.2,mobiles,flipkart
SAMSUNG Galaxy F23 5G (Aqua Blue 128 GB),['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + 8MP + 2MP | 8MP Front Camera' '5000 mAh Lithium Ion Battery' 'Qualcomm Snapdragon 750G Processor' '1 Year Warranty Provided by the Manufacturer from Date of Purchase'],15999,4.2,mobiles,flipkart
vivo T1X (Gravity Black 128 GB),['6 GB RAM | 128 GB ROM' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP | 8MP Front Camera' '5000 mAh Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year on Handset and 6 Months on Accessories'],14999,4.4,mobiles,flipkart
Infinix Smart 6 Plus (Tranquil Sea Blue 64 GB),['3 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '17.32 cm (6.82 inch) HD+ Display' '8 MP + Depth Lens | 5MP Front Camera' '5000 mAh Lithium-ion Polymer Battery' 'Mediatek Helio G25 Processor' '1 Year on Handset and 6 Months on Accessories'],7599,4.2,mobiles,flipkart
Infinix HOT 20 5G (Space Blue 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + AI Lens | 8MP Front Camera' '5000 mAh Li-ion Polymer Battery' 'Dimensity 810 Processor' '1 Year on Handset and 6 Months on Accessories'],11999,4.2,mobiles,flipkart
Infinix HOT 20 5G (Racing Black 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + AI Lens | 8MP Front Camera' '5000 mAh Li-ion Polymer Battery' 'Dimensity 810 Processor' '1 Year on Handset and 6 Months on Accessories'],11999,4.2,mobiles,flipkart
Infinix HOT 20 5G (Blaster Green 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.76 cm (6.6 inch) Full HD+ Display' '50MP + AI Lens | 8MP Front Camera' '5000 mAh Li-ion Polymer Battery' 'Dimensity 810 Processor' '1 Year on Handset and 6 Months on Accessories'],11999,4.2,mobiles,flipkart
SAMSUNG Galaxy F22 (Denim Black 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.26 cm (6.4 inch) HD+ Display' '48MP + 8MP + 2MP + 2MP | 13MP Front Camera' '6000 mAh Lithium-ion Battery' 'MediaTek Helio G80 Processor' '1 Year Warranty Provided by the Manufacturer from Date of Purchase'],11499,4.3,mobiles,flipkart
POCO M4 5G (Yellow 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '16.71 cm (6.58 inch) Full HD+ Display' '50MP + 2MP | 8MP Front Camera' '5000 mAh Lithium Ion Polymer Battery' 'Mediatek Dimensity 700 Processor' '1 Year Warranty for Handset and 6 Months for Accessories'],10999,4.2,mobiles,flipkart
SAMSUNG GALAXY M13 (Midnight Blue 64 GB),['4 GB RAM | 64 GB ROM' '16.76 cm (6.6 inch) Display' '50MP Rear Camera' '6000 mAh Battery' '12 MONTHS'],10064,4.2,mobiles,flipkart
realme 9 5G (Meteor Black 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) Full HD+ Display' '48MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Dimensity 810 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],16499,4.4,mobiles,flipkart
REDMI A1 (Light Green 32 GB),"['2 GB RAM | 32 GB ROM' '16.56 cm (6.52 inch) Display' '5MP Rear Camera | 8MP Front Camera' '5000 mAh Battery' '"" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""']",6249,4.2,mobiles,flipkart
realme 9 5G (Supersonic Black 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) Full HD+ Display' '48MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Dimensity 810 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],14999,4.5,mobiles,flipkart
REDMI A1 (Black 32 GB),"['2 GB RAM | 32 GB ROM' '16.56 cm (6.52 inch) Display' '5MP Rear Camera | 8MP Front Camera' '5000 mAh Battery' '"" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""']",6122,4.2,mobiles,flipkart
Nokia TA-1304/105 SS,['4 MB RAM | 4 MB ROM' '4.5 cm (1.77 inch) Display' '800 mAh Battery' '1 Year Manufacturer Warranty'],1459,4.2,mobiles,flipkart
realme 9 5G (Supersonic Blue 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) Full HD+ Display' '48MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Dimensity 810 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],16499,4.4,mobiles,flipkart
realme 9 5G (Stargaze White 64 GB),['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB' '16.51 cm (6.5 inch) Full HD+ Display' '48MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Dimensity 810 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],14999,4.5,mobiles,flipkart
REDMI 10 (Pacific Blue 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '17.02 cm (6.7 inch) HD+ Display' '50MP + 2MP | 5MP Front Camera' '6000 mAh Lithium Polymer Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories'],11999,4.2,mobiles,flipkart
REDMI Note 11 SE (Cosmic White 64 GB),['6 GB RAM | 64 GB ROM | Expandable Upto 512 GB' '16.33 cm (6.43 inch) Full HD+ Display' '64MP + 8MP + 2MP + 2MP | 13MP Front Camera' '5000 mAh Lithium Polymer Battery' 'Mediatek Helio G95 Octa Core Processor' '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories'],11499,4.3,mobiles,flipkart
POCO X4 Pro 5G (Laser Black 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.94 cm (6.67 inch) Full HD+ Super AMOLED Display' '64MP + 8MP + 2MP | 16MP Front Camera' '5000 mAh Lithium-ion Polymer Battery' 'Qualcomm Snapdragon 695 5G Processor' 'One Year for Handset 6 Months for Accessories'],16999,4.2,mobiles,flipkart
APPLE iPhone 13 5G ((PRODUCT)RED 128 GB),['128 GB ROM' '15.49 cm (6.1 inch) Super Retina XDR Display' '12MP + 12MP | 12MP Front Camera' 'A15 Bionic Chip Processor' 'Brand Warranty for 1 Year'],62999,4.7,mobiles,flipkart
REDMI 10 Prime (Phantom Black 128 GB),['6 GB RAM | 128 GB ROM | Expandable Upto 512 GB' '16.51 cm (6.5 inch) Full HD Display' '50MP + 8MP + 2MP + 2MP | 8MP Front Camera' '6000 mAh Battery' 'Helio G88 Processor' '1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories'],12999,4.2,mobiles,flipkart
vivo T1 44W (Starry Sky 128 GB),['8 GB RAM | 128 GB ROM | Expandable Upto 1 TB' '16.36 cm (6.44 inch) Full HD+ AMOLED Display' '50MP + 2MP + 2MP | 16MP Front Camera' '5000 mAh Lithium Battery' 'Qualcomm Snapdragon 680 Processor' '1 Year Handset and 6 Months Accessories'],17999,4.3,mobiles,flipkart
