name,description,price,rating,category,marketplace
ASUS Vivobook 15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ552WS Thin and Light La...,['Intel Core i5 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 Inch) Display' '1 Year Onsite Warranty'],51664.11,4.2,laptops,amazon
ASUS Vivobook 15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ552WS Thin and Light La...,['Intel Core i5 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 Inch) Display' '1 Year Onsite Warranty'],53194.6,4.2,laptops,meesho
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,['AMD Ryzen 5 Hexa Core Processor' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office 2019 & Office 365 HP Documentation HP BIOS Recovery HP Smart' '1 Year Onsite Warranty'],50579.63,4.3,laptops,flipkart
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,['AMD Ryzen 5 Hexa Core Processor' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office 2019 & Office 365 HP Documentation HP BIOS Recovery HP Smart' '1 Year Onsite Warranty'],49147.56,4.3,laptops,amazon
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,['AMD Ryzen 5 Hexa Core Processor' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office 2019 & Office 365 HP Documentation HP BIOS Recovery HP Smart' '1 Year Onsite Warranty'],47014.6,4.3,laptops,meesho
Lenovo IdeaPad 1 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 10 Home) 11IGL05 Thin and Light ...,['Intel Celeron Dual Core Processor (4th Gen)' '4 GB DDR4 RAM' '64 bit Windows 10 Operating System' '256 GB SSD' '29.46 cm (11.6 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Warranty'],23055.32,3.9,laptops,flipkart
Lenovo IdeaPad 1 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 10 Home) 11IGL05 Thin and Light ...,['Intel Celeron Dual Core Processor (4th Gen)' '4 GB DDR4 RAM' '64 bit Windows 10 Operating System' '256 GB SSD' '29.46 cm (11.6 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Warranty'],24063.64,3.9,laptops,amazon
Lenovo IdeaPad 1 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 10 Home) 11IGL05 Thin and Light ...,['Intel Celeron Dual Core Processor (4th Gen)' '4 GB DDR4 RAM' '64 bit Windows 10 Operating System' '256 GB SSD' '29.46 cm (11.6 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Warranty'],20741.84,3.9,laptops,meesho
HP Omen Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060) ...,['Intel Core i7 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '1 TB SSD' '40.89 cm (16.1 Inch) Display' 'Microsoft Office Home & Student 2019 HP Documentation HP e-service HP BIOS recovery HP SSRM HP Smart HP Jumpstarts' '1 Year onsite warranty'],107487.31,3.3,laptops,flipkart
HP Omen Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060) ...,['Intel Core i7 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '1 TB SSD' '40.89 cm (16.1 Inch) Display' 'Microsoft Office Home & Student 2019 HP Documentation HP e-service HP BIOS recovery HP SSRM HP Smart HP Jumpstarts' '1 Year onsite warranty'],123415.31,3.3,laptops,amazon
HP Omen Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060) ...,['Intel Core i7 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '1 TB SSD' '40.89 cm (16.1 Inch) Display' 'Microsoft Office Home & Student 2019 HP Documentation HP e-service HP BIOS recovery HP SSRM HP Smart HP Jumpstarts' '1 Year onsite warranty'],122296.86,3.3,laptops,meesho
Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,['Intel Core i5 Processor (8th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '2 TB HDD' '39.62 cm (15.6 inch) Display' 'Lenovo App Explorer Lenovo Companion 3.0 Microsoft Office Home and Student 2016' '1 Year Onsite Warranty'],62704.11,3.3,laptops,flipkart
Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,['Intel Core i5 Processor (8th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '2 TB HDD' '39.62 cm (15.6 inch) Display' 'Lenovo App Explorer Lenovo Companion 3.0 Microsoft Office Home and Student 2016' '1 Year Onsite Warranty'],62865.37,3.3,laptops,amazon
Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,['Intel Core i5 Processor (8th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '2 TB HDD' '39.62 cm (15.6 inch) Display' 'Lenovo App Explorer Lenovo Companion 3.0 Microsoft Office Home and Student 2016' '1 Year Onsite Warranty'],64483.98,3.3,laptops,meesho
HP Pavilion Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Onsite Warranty'],82242.37,4.1,laptops,flipkart
HP Pavilion Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Onsite Warranty'],68474.02,4.1,laptops,amazon
HP Pavilion Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Onsite Warranty'],81611.63,4.1,laptops,meesho
Lenovo IdeaPad Gaming 3i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NV...,['Intel Core i5 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB HDD|256 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Warranty + 1 Year Premium Care + 1 Year ADP'],84952.89,4.4,laptops,flipkart
Lenovo IdeaPad Gaming 3i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NV...,['Intel Core i5 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB HDD|256 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Warranty + 1 Year Premium Care + 1 Year ADP'],84351.87,4.4,laptops,amazon
Lenovo IdeaPad Gaming 3i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NV...,['Intel Core i5 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB HDD|256 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Warranty + 1 Year Premium Care + 1 Year ADP'],81919.62,4.4,laptops,meesho
ASUS VivoBook Gaming Core i7 9th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/...,['120 Hz Refresh Rate- It can display upto 120 frames per second.' 'Intel Core i7 Processor (9th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Asus GiftBox ICEsound Asus Splendid' '1 Year Limited International Hardware Warranty'],77652.83,4.3,laptops,flipkart
ASUS VivoBook Gaming Core i7 9th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/...,['120 Hz Refresh Rate- It can display upto 120 frames per second.' 'Intel Core i7 Processor (9th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Asus GiftBox ICEsound Asus Splendid' '1 Year Limited International Hardware Warranty'],89283.68,4.3,laptops,amazon
ASUS VivoBook Gaming Core i7 9th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/...,['120 Hz Refresh Rate- It can display upto 120 frames per second.' 'Intel Core i7 Processor (9th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Asus GiftBox ICEsound Asus Splendid' '1 Year Limited International Hardware Warranty'],85092.23,4.3,laptops,meesho
Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' '1 Year Onsite Warranty Commencing from the Date of Purchase'],45979.37,4.0,laptops,flipkart
Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' '1 Year Onsite Warranty Commencing from the Date of Purchase'],43352.05,4.0,laptops,amazon
Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' '1 Year Onsite Warranty Commencing from the Date of Purchase'],46664.08,4.0,laptops,meesho
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,['Intel Core i5 Processor (8th Gen)' '8 GB DDR3 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' 'Acer Care Center Acer Quick Access Acer Configuration Manager' '1 Year International Travelers Warranty (ITW)'],78711.34,3.8,laptops,flipkart
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,['Intel Core i5 Processor (8th Gen)' '8 GB DDR3 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' 'Acer Care Center Acer Quick Access Acer Configuration Manager' '1 Year International Travelers Warranty (ITW)'],66983.07,3.8,laptops,amazon
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,['Intel Core i5 Processor (8th Gen)' '8 GB DDR3 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' 'Acer Care Center Acer Quick Access Acer Configuration Manager' '1 Year International Travelers Warranty (ITW)'],78614.99,3.8,laptops,meesho
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home & Student 2021' '1 Year Onsite Hardware Service'],55636.98,3.9,laptops,flipkart
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home & Student 2021' '1 Year Onsite Hardware Service'],64229.93,3.9,laptops,amazon
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home & Student 2021' '1 Year Onsite Hardware Service'],60065.41,3.9,laptops,meesho
HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-ep0123TX Laptop,['Intel Core i7 Processor (10th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Onsite Warranty'],154842.59,4.2,laptops,flipkart
HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-ep0123TX Laptop,['Intel Core i7 Processor (10th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Onsite Warranty'],159148.36,4.2,laptops,amazon
HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-ep0123TX Laptop,['Intel Core i7 Processor (10th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Onsite Warranty'],159791.89,4.2,laptops,meesho
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Light Lap...,['Intel Core i5 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Onsite Warranty'],77425.54,4.2,laptops,flipkart
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Light Lap...,['Intel Core i5 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Onsite Warranty'],80806.98,4.2,laptops,amazon
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Light Lap...,['Intel Core i5 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 inch) Display' 'Microsoft Office Home & Student 2019' '1 Year Onsite Warranty'],92376.08,4.2,laptops,meesho
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,['Intel Core i5 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Onsite Warranty'],68788.89,3.9,laptops,flipkart
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,['Intel Core i5 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Onsite Warranty'],78404.97,3.9,laptops,amazon
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,['Intel Core i5 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Onsite Warranty'],74711.95,3.9,laptops,meesho
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Warranty + 1 Year Premium Care + 1 Year ADP'],57810.35,4.0,laptops,flipkart
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Warranty + 1 Year Premium Care + 1 Year ADP'],67884.8,4.0,laptops,amazon
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,['Intel Core i5 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Warranty + 1 Year Premium Care + 1 Year ADP'],67556.16,4.0,laptops,meesho
Lenovo Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN Laptop,['Intel Core i3 Processor (10th Gen)' '4 GB DDR4 RAM' 'Windows 10 Operating System' '256 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Onsite Warranty'],35416.34,5.0,laptops,flipkart
Lenovo Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN Laptop,['Intel Core i3 Processor (10th Gen)' '4 GB DDR4 RAM' 'Windows 10 Operating System' '256 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Onsite Warranty'],43317.8,5.0,laptops,amazon
Lenovo Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN Laptop,['Intel Core i3 Processor (10th Gen)' '4 GB DDR4 RAM' 'Windows 10 Operating System' '256 GB SSD' '39.62 cm (15.6 inch) Display' '1 Year Onsite Warranty'],32417.47,5.0,laptops,meesho
ASUS TUF Gaming A17 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' 'Windows 10 Operating System' '512 GB SSD' '43.94 cm (17.3 inch) Display' '1 Year Onsite Warranty'],88798.31,4.4,laptops,flipkart
ASUS TUF Gaming A17 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' 'Windows 10 Operating System' '512 GB SSD' '43.94 cm (17.3 inch) Display' '1 Year Onsite Warranty'],86198.67,4.4,laptops,amazon
ASUS TUF Gaming A17 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' 'Windows 10 Operating System' '512 GB SSD' '43.94 cm (17.3 inch) Display' '1 Year Onsite Warranty'],76879.1,4.4,laptops,meesho
HP Pavilion Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1050TU Thin and Light Lap...,['Intel Core i7 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 Inch) Touchscreen Display' '1 Year Onsite Warranty'],92532.29,3.9,laptops,flipkart
HP Pavilion Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1050TU Thin and Light Lap...,['Intel Core i7 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 Inch) Touchscreen Display' '1 Year Onsite Warranty'],85552.8,3.9,laptops,amazon
HP Pavilion Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1050TU Thin and Light Lap...,['Intel Core i7 Processor (11th Gen)' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '35.56 cm (14 Inch) Touchscreen Display' '1 Year Onsite Warranty'],96294.38,3.9,laptops,meesho
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,['Intel Core i7 Processor (12th Gen)' '16 GB DDR5 RAM' '64 bit Windows 11 Operating System' '1 TB SSD' '39.62 cm (15.6 inch) Display' '1 Year Onsite Warranty'],146054.45,4.8,laptops,flipkart
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,['Intel Core i7 Processor (12th Gen)' '16 GB DDR5 RAM' '64 bit Windows 11 Operating System' '1 TB SSD' '39.62 cm (15.6 inch) Display' '1 Year Onsite Warranty'],168549.92,4.8,laptops,amazon
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,['Intel Core i7 Processor (12th Gen)' '16 GB DDR5 RAM' '64 bit Windows 11 Operating System' '1 TB SSD' '39.62 cm (15.6 inch) Display' '1 Year Onsite Warranty'],129766.07,4.8,laptops,meesho
Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IML05 Thin and Light Laptop,['Intel Core i3 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB HDD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Warranty Term'],30996.84,4.0,laptops,flipkart
Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IML05 Thin and Light Laptop,['Intel Core i3 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB HDD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Warranty Term'],36317.53,4.0,laptops,amazon
Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IML05 Thin and Light Laptop,['Intel Core i3 Processor (10th Gen)' '8 GB DDR4 RAM' '64 bit Windows 10 Operating System' '1 TB HDD' '39.62 cm (15.6 inch) Display' 'Microsoft Office Home and Student 2019' '1 Year Warranty Term'],31370.64,4.0,laptops,meesho
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Windows 11 1 Year McAfee' '1 Year Onsite Warranty'],87338.82,4.7,laptops,flipkart
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Windows 11 1 Year McAfee' '1 Year Onsite Warranty'],93475.57,4.7,laptops,amazon
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' '64 bit Windows 11 Operating System' '512 GB SSD' '39.62 cm (15.6 inch) Display' 'Windows 11 1 Year McAfee' '1 Year Onsite Warranty'],76076.3,4.7,laptops,meesho
DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,['Intel Core i3 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '1 TB HDD|256 GB SSD' '39.62 cm (15.6 Inch) Display' '1 Year Onsite Warranty'],47519.52,4.3,laptops,flipkart
DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,['Intel Core i3 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '1 TB HDD|256 GB SSD' '39.62 cm (15.6 Inch) Display' '1 Year Onsite Warranty'],52644.28,4.3,laptops,amazon
DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,['Intel Core i3 Processor (11th Gen)' '8 GB DDR4 RAM' '64 bit Windows 11 Operating System' '1 TB HDD|256 GB SSD' '39.62 cm (15.6 Inch) Display' '1 Year Onsite Warranty'],50663.08,4.3,laptops,meesho
acer Swift 3 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF313-53-532J Thin and Lig...,['Intel Evo platform feat 11th Gen Intel Core i5 processor' 'Intel Core i5 Processor (11th Gen)' '8 GB LPDDR4X RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '34.29 cm (13.5 inch) Display' 'Acer Care Center Quick Access Acer Product Registration Microsoft Office Home and Student 2019' '1 Year International Travelers Warranty (ITW)'],61472.55,4.4,laptops,flipkart
acer Swift 3 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF313-53-532J Thin and Lig...,['Intel Evo platform feat 11th Gen Intel Core i5 processor' 'Intel Core i5 Processor (11th Gen)' '8 GB LPDDR4X RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '34.29 cm (13.5 inch) Display' 'Acer Care Center Quick Access Acer Product Registration Microsoft Office Home and Student 2019' '1 Year International Travelers Warranty (ITW)'],68841.07,4.4,laptops,amazon
acer Swift 3 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF313-53-532J Thin and Lig...,['Intel Evo platform feat 11th Gen Intel Core i5 processor' 'Intel Core i5 Processor (11th Gen)' '8 GB LPDDR4X RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '34.29 cm (13.5 inch) Display' 'Acer Care Center Quick Access Acer Product Registration Microsoft Office Home and Student 2019' '1 Year International Travelers Warranty (ITW)'],69441.98,4.4,laptops,meesho
HP Pavilion Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inches) Display' 'HP Documentation HP e-service HP BIOS recovery HP SSRM HP Smart HP Jumpstarts' '1 Year Onsite Warranty'],97867.58,4.6,laptops,flipkart
HP Pavilion Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,['AMD Ryzen 7 Octa Core Processor' '16 GB DDR4 RAM' '64 bit Windows 10 Operating System' '512 GB SSD' '39.62 cm (15.6 inches) Display' 'HP Documentation HP e-service HP BIOS recovery HP SSRM HP Smart HP Jumpstarts' '1 Year Onsite Warranty'],80840.49,4.6,laptops,amazon
